class,id,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
0,161,0,0.020997,0.026081,4,0.0,2.03,0.126545,0.015802,8.16,0.0,5.34192,0.0,0.0,2.05,0,3,0,60,0.0,0.0,0.341011,0.0,0.0,4.12,3,182,0,22,2,13,0.0,0.0,231,0.0,57,0.065335,0.024495,0.0649,0.0,2.95,16,2.06,16,0,0,0,2.05,0.0,8.16,0.10381199999999999,6.12,4,0.0,0.028458999999999998,0.030449,41,20,0.028749,4.31,0.279462,0.025336
0,162,0,0.0,0.0,1,0.0,0.0,0.000518,0.0,0.0,0.0,0.792859,0.0,0.0,0.0,1,3,0,1,0.0,0.0,0.042456,0.0,0.0,0.0,0,3,0,6,1,4,0.0,0.0,15,0.0,6,0.0,0.0,0.0,0.0,0.0,4,0.0,1,0,0,0,0.0,0.0,0.0,0.012267,0.0,1,0.0,0.0,0.0,9,0,0.0,0.0,0.045793,0.0
0,163,0,0.0,0.0,2,1.01,1.01,0.011514,0.0,0.0,0.0,2.6029,0.0,0.0,0.0,7,0,0,8,0.0,0.0,0.06816699999999999,0.0,0.0,0.0,2,35,0,5,1,3,0.0,0.0,10,0.0,14,0.0,0.00042,0.0,0.0,0.0,5,0.0,7,0,0,0,0.0,0.0,0.0,0.005742000000000001,3.03,2,0.0,0.010398000000000001,0.0,9,0,0.0,0.0,0.003407,0.0
0,164,0,0.0,0.019812,1,0.0,0.0,0.00044,0.0,2.02,0.0,1.45269,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.038994,0.0,0.0,0.0,0,3,0,1,1,4,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0,0,0,0.0,0.0,2.02,0.0035020000000000003,5.07,1,0.0,0.038662,0.0,29,1,0.020809,0.0,0.002539,0.0
0,165,0,0.0,0.0,3,0.0,0.0,0.011623999999999999,0.0,0.0,0.0,4.63934,0.0,0.0,0.0,0,0,0,18,0.0,0.0,0.293469,0.0,0.0,0.0,10,86,0,3,1,1,0.0,0.0,3,0.0,46,0.0,0.0,0.0,1.01,0.0,11,0.0,2,0,2,0,0.0,0.0,1.01,0.088269,2.02,3,0.0037329999999999998,0.00831,0.0,9,3,0.003525,0.0,0.20989899999999997,0.0
0,166,0,0.0,0.0,8,0.0,3.05,0.057307000000000004,0.0,0.0,0.0,9.35438,0.0,0.0,0.0,0,0,0,2,0.0,0.0,3.4912699999999997,0.0,0.0,4.06,4,14,2,2,2,0,0.0,0.0,1,0.0,10,0.008582,0.00406,0.01014,0.0,0.0,4,5.13,5,0,0,0,0.0,0.0,0.0,0.092204,2.03,8,0.0,0.004949,0.010104,39,2,0.0,5.3,0.146405,0.0
0,167,0,0.0,0.002751,1,0.0,0.0,0.0009660000000000001,0.0,1.01,0.0,1.17486,0.0,0.0,0.0,0,0,0,5,0.0,0.0,0.033753,0.0,0.0,0.0,1,25,0,5,1,6,0.0,0.0,10,0.0,10,0.0,0.0,0.0,0.0,0.0,7,0.0,2,0,2,0,0.0,0.0,1.01,0.003618,2.02,1,0.0,0.00831,0.0,9,5,0.002635,0.0,0.005051,0.0
1,168,3,0.0084,0.002139,16,0.0,3.15,0.539004,0.005693999999999999,2.02,0.0050149999999999995,19.4587,0.0,2.06,7.52,0,0,0,57,0.0017850000000000001,3.14,0.639779,0.0,0.029097,8.03,7,215,2,28,2,2,0.0,2.02,378,6.06,84,0.009692000000000001,0.005156,0.040336000000000004,2.08,14.92,9,9.67,8,0,7,0,4.28,0.00165,3.1,0.101951,14.71,16,0.003332,0.058820000000000004,0.016538999999999998,58,19,0.004871,12.83,0.189407,0.010197
0,169,5,0.0,0.0,2,0.0,0.0,0.041144,0.0,0.0,0.0,6.26048,0.0,0.0,0.0,0,0,0,30,0.0,0.0,0.261606,0.0,0.0,0.0,11,165,0,18,1,6,0.0,0.0,153,0.0,84,0.0,0.0,0.000909,2.03,0.0,16,1.01,7,0,6,0,0.0,0.0,2.03,0.058524,3.09,2,0.00283,0.010398000000000001,0.000989,39,13,0.002494,1.01,0.10736099999999998,0.0
0,170,0,0.0,0.016243,0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,2,16,0,2,1,6,0.0,0.0,1,0.0,6,0.0,0.0,0.0,0.0,0.0,8,0.0,2,0,0,0,0.0,0.0,3.05,0.0,3.03,0,0.0,0.010398000000000001,0.0,10,2,0.016562999999999998,0.0,0.0,0.0
0,171,0,0.0,0.0,0,0.0,0.0,0.003912,0.0,0.0,0.0,1.6424299999999998,0.0,0.0,0.0,0,0,0,7,0.0,0.0,0.041874,0.0,0.018412,0.0,1,28,2,5,3,1,0.0,0.0,10,1.01,6,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0,3,0,0.0,0.0,0.0,0.003252,7.12,0,0.0,0.030476999999999997,0.0,44,3,0.0,0.0,0.001163,0.0
0,172,4,0.0,0.0,2,0.0,0.0,0.21534299999999998,0.0,0.0,0.0,12.0175,0.0,0.0,0.0,0,0,0,33,0.0,0.0,0.467422,0.0,0.0,0.0,6,88,0,8,2,1,0.0,0.0,28,0.0,36,0.0,0.0,0.0,3.04,0.0,7,0.0,8,0,4,0,0.0,0.0,3.04,0.099012,3.06,2,0.006732999999999999,0.010398000000000001,0.0,15,4,0.0062450000000000006,0.0,0.21141500000000002,0.0
0,173,2,0.0,0.0,1,0.0,0.0,0.000669,0.0,0.0,0.0,1.17515,0.0,0.0,0.0,0,0,0,10,0.0,0.0,0.040251999999999996,0.0,0.0,0.0,3,62,0,6,2,2,0.0,0.0,15,0.0,13,0.0,0.0,0.0,0.0,0.0,4,0.0,7,0,6,0,0.0,0.0,0.0,0.006345,1.01,1,0.0,0.027761,0.0,11,4,0.0,0.0,0.020378999999999998,0.0
0,174,0,0.0,0.0,1,0.0,0.0,0.000518,0.0,0.0,0.0,0.792859,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.042456,0.0,0.0,0.0,0,0,0,4,1,2,0.0,0.0,6,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.012267,0.0,1,0.0,0.0,0.0,9,0,0.0,0.0,0.045793,0.0
0,175,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,4,35,0,3,2,2,0.0,0.0,3,0.0,11,0.0,0.0,0.0,0.0,0.0,6,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,0.0
0,176,1,0.0,0.0,0,0.0,0.0,0.016903,0.0,0.0,0.0,3.0742,0.0,0.0,0.0,0,0,0,24,0.0,0.0,0.073134,0.0,0.0,0.0,3,79,0,7,3,1,0.0,1.01,21,0.0,28,0.0,0.0,0.0,1.01,0.0,4,0.0,3,0,3,0,0.0,0.00406,1.01,0.00472,4.04,0,0.003144,0.013377000000000002,0.0,17,6,0.0036479999999999998,0.0,0.001173,0.0
0,177,1,0.0,0.0,1,0.0,0.0,0.032847,0.0,0.0,0.0,4.04167,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.103332,0.0,0.0,0.0,0,1,0,1,1,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0,0,0,0.0,0.0,0.0,0.008389,3.03,1,0.0,0.010398000000000001,0.0,9,0,0.0,0.0,0.006769,0.0
0,178,0,0.0,0.0,1,0.0,0.0,0.008844,0.0,0.0,0.0,4.24084,0.0,0.0,0.0,1,0,0,1,0.0,0.0,0.217954,0.0,0.0,0.0,0,4,2,1,2,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,0.056677,3.06,1,0.0,0.010398000000000001,0.0,19,1,0.0,0.0,0.10808,0.0
0,179,0,0.0,0.0,1,0.0,0.0,0.000518,0.0,0.0,0.0,0.792859,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.042456,0.0,0.0,0.0,0,0,0,2,1,3,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0,0.0,0.0,0.0,0.012267,0.0,1,0.0,0.0,0.0,9,0,0.0,0.0,0.045793,0.0
0,180,5,0.002291,0.08305499999999999,4,1.01,1.04,0.10328,0.0,21.89,0.0032090000000000005,9.649389999999999,0.002182,1.01,1.01,1,0,0,32,0.001251,1.03,0.271163,0.0,0.0,1.08,9,141,0,11,1,31,0.0,0.0,55,0.0,42,0.0028420000000000003,0.003041,0.002857,1.03,1.1,39,1.09,14,0,13,0,0.0,0.0,21.92,0.030807,3.03,4,0.002986,0.010398000000000001,0.002903,9,5,0.082701,1.39,0.07131,0.002744
0,181,17,0.0,0.0,1,0.0,0.0,0.000833,0.0,0.0,0.0,1.35264,0.0,0.0,0.0,0,0,0,351,0.0,0.0,0.101164,0.0,0.0,0.0,1,2032,6,18,2,0,0.0,0.0,153,0.0,259,0.0,0.0,0.0,0.0,0.0,1,0.0,19,0,19,0,0.0,0.0,0.0,0.035057,0.0,1,0.0,0.0,0.0,35,1,0.0,0.0,0.099579,0.0
0,182,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,5,35,0,3,2,0,0.0,0.0,3,0.0,15,0.0,0.0,0.0,2.02,0.0,5,0.0,2,0,1,0,0.0,0.0,2.02,0.0,3.06,0,0.005716,0.010398000000000001,0.0,15,3,0.005158,0.0,0.0,0.0
0,183,0,0.0,0.0,2,0.0,0.0,0.048846,0.0,0.0,0.0,2.71012,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.136479,0.0,0.0,0.0,3,15,1,2,3,1,0.0,0.0,1,0.0,8,0.0,0.0,0.017307,0.0,0.0,4,0.0,0,0,0,0,0.0,0.0,0.0,0.037571,2.02,2,0.0,0.017159,0.0,16,2,0.0,1.01,0.11598800000000001,0.0
0,184,0,0.0,0.0,1,0.0,0.0,0.0016769999999999999,0.0,0.0,0.0,1.18716,0.0,0.0,0.0,0,0,0,11,0.0,0.0,0.048688,0.0,0.0,0.0,1,42,0,8,1,1,0.0,0.0,28,0.0,10,0.0,0.0,0.0,0.0,0.0,2,0.0,4,0,4,0,0.0,0.0,0.0,0.010376,0.0,1,0.0,0.0,0.0,18,8,0.0,0.0,0.041747,0.0
0,185,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,3,20,1,2,3,2,0.0,0.0,1,0.0,8,0.0,0.0,0.0,0.0,0.0,5,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16,1,0.0,0.0,0.0,0.0
0,186,1,0.0,0.0,0,0.0,0.0,0.034691,0.0,0.0,0.0,3.6872,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.098091,0.0,0.0,0.0,8,56,0,2,1,0,0.0,0.0,1,0.0,18,0.0,0.0,0.000653,0.0,0.0,8,1.02,0,0,0,0,0.0,0.0,0.0,0.008602,2.02,0,0.0,0.00831,0.000625,9,1,0.0,1.04,0.005683,0.0
0,187,0,0.0,0.006004,5,0.0,0.0,0.036064,0.0,1.01,0.0,1.91372,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0.057878,0.0,0.000843,0.0,1,20,6,6,3,1,0.0,1.01,15,1.02,7,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0,0,0,0.0,0.002169,1.01,0.007017,3.05,5,0.0,0.007774,0.0,30,5,0.005699,0.0,0.013855000000000001,0.0
0,188,0,0.0,0.0,3,0.0,0.0,0.012444,0.0,0.0,0.0,3.6794800000000003,0.0,0.0,0.0,0,0,0,8,0.0,0.0,0.265063,0.0,0.0,1.01,5,39,1,2,3,1,0.0,0.0,1,0.0,25,0.014478,0.0,0.017307,3.03,0.0,6,1.01,2,0,2,0,0.0,0.0,3.03,0.085133,5.05,3,0.053599,0.024375,0.019225,16,2,0.055161,1.07,0.20643699999999998,0.0
1,189,2,0.010648000000000001,0.026706,6,0.0,2.02,0.179749,0.00121,6.08,0.0,11.3053,0.0,0.0,2.02,0,0,0,32,0.0,0.0,0.34274499999999997,0.0,0.0,5.16,4,107,0,13,1,14,0.0,0.0,78,0.0,52,0.01937,0.013706999999999999,0.020328,1.01,2.23,18,3.11,9,0,2,0,1.01,0.0,7.09,0.048539,3.03,6,0.001059,0.010398000000000001,0.017051,9,9,0.028181,6.59,0.111945,0.012472
0,190,0,0.0,0.0,1,0.0,0.0,0.000669,0.0,0.0,0.0,1.17515,0.0,0.0,0.0,0,0,0,42,0.0,0.0,0.040251999999999996,0.0,0.0,1.04,0,686,0,11,1,1,0.0,0.0,55,0.0,36,0.030266,0.0,0.030010000000000002,0.0,0.0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.006345,0.0,1,0.0,0.0,0.0,9,11,0.0,1.23,0.020378999999999998,0.0
0,191,0,0.0,0.0,1,0.0,0.0,0.000518,0.0,0.0,0.0,0.792859,0.0,0.0,0.0,3,0,0,6,0.0,0.0,0.042456,0.0,0.0,0.0,5,31,0,3,2,1,0.0,0.0,3,0.0,10,0.0,0.0,0.0,0.0,0.0,6,0.0,3,0,0,0,0.0,0.0,0.0,0.012267,0.0,1,0.0,0.0,0.0,11,2,0.0,0.0,0.045793,0.0
0,192,1,0.0,0.004333,3,0.0,0.0,0.129167,0.0,2.02,0.0,7.82654,0.0,0.0,0.0,0,0,0,10,0.0,0.0,0.32827,0.0,0.0,0.0,4,39,0,8,1,2,0.0,0.0,28,0.0,23,0.0,0.0,0.0,0.0,0.0,6,0.0,4,0,4,0,0.0,0.0,2.02,0.07269199999999999,3.06,3,0.0,0.010398000000000001,0.0,18,6,0.004756,0.0,0.158735,0.0
0,193,1,0.0,0.099097,5,0.0,0.0,0.350981,0.0,22.48,0.0,11.5269,0.0,0.0,0.0,1,2,0,18,0.0,0.0,3.50814,1.01,0.0,1.05,8,61,0,9,3,57,0.001153,0.0,36,0.0,30,0.002933,0.0,0.0028870000000000002,1.03,0.0,65,1.11,2,0,1,0,0.0,0.0,23.51,0.08423,3.06,5,0.003144,0.010398000000000001,0.002984,37,8,0.105894,1.12,0.11360899999999999,0.0
0,194,1,0.0,0.0,1,0.0,0.0,0.0009310000000000001,0.0,0.0,0.0,3.0951299999999997,0.0,0.0,0.0,1,0,0,17,0.0,0.0,0.080868,0.0,0.0,0.0,9,115,0,5,1,0,0.0,0.0,10,0.0,45,0.0,0.0,0.0016589999999999999,4.04,0.0,9,1.01,6,0,5,0,0.0,0.0,4.04,0.0067540000000000005,3.03,1,0.009713,0.010398000000000001,0.001591,9,3,0.009454,1.01,0.0037020000000000004,0.0
0,195,0,0.0,0.0,7,0.0,0.0,0.07804900000000001,0.0,0.0,0.0,8.28731,0.0,0.0,0.0,0,0,0,5,0.0,0.0,0.26104299999999997,0.0,0.0,0.0,3,13,1,3,4,1,0.0,0.0,3,0.0,6,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0,0,0,0.0,0.0,0.0,0.036242,3.08,7,0.0,0.019885,0.0,54,2,0.0,0.0,0.094493,0.0
1,196,4,0.004928,0.004468,20,2.02,4.06,0.377512,0.005591,3.04,0.003271,18.3422,0.021974,3.08,4.12,2,0,0,66,0.0036509999999999997,2.04,0.642115,0.0,0.0,11.37,12,319,0,14,1,5,0.0,0.0,91,0.0,130,0.046014,0.031147,0.050325,3.07,5.46,17,12.91,11,0,9,0,4.12,0.0,5.1,0.114049,3.03,20,0.007815,0.010398000000000001,0.049213,9,4,0.011154,14.96,0.303306,0.00615
0,197,0,0.0,0.0,0,0.0,0.0,0.019939,0.0,0.0,0.0,2.42975,0.0,0.0,0.0,1,0,0,2,0.0,0.0,0.060687,0.0,0.0,0.0,4,14,0,2,3,1,0.0,0.0,1,0.0,8,0.0,0.0,0.0,0.0,0.0,5,0.0,1,0,0,0,0.0,0.0,0.0,0.004481000000000001,3.03,0,0.0,0.010398000000000001,0.0,12,2,0.0,0.0,0.001622,0.0
0,198,4,0.003242,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.03,1,0,0,22,0.0025,0.0,0.0,0.0,0.0,2.1,6,101,0,7,2,1,0.0,0.0,21,0.0,44,0.007234999999999999,0.0,0.007422,2.03,1.15,7,2.19,8,0,3,0,0.0,0.0,2.03,0.0,4.07,0,0.006035,0.013377000000000002,0.0076430000000000005,21,2,0.005737,2.39,0.0,0.004628
0,199,0,0.027047,0.005247,4,0.0,0.0,0.065445,0.030299,2.02,0.0,6.5400599999999995,0.0,0.0,2.03,1,0,0,15,0.0,0.0,3.4559800000000003,0.0,0.0,2.11,3,63,0,6,2,3,0.0,0.0,15,0.0,36,0.031491000000000005,0.0,0.034292,0.0,2.12,6,3.23,1,0,0,0,2.03,0.0,2.02,0.10641400000000001,4.07,4,0.0,0.013377000000000002,0.035226,21,6,0.005907,3.47,0.20756100000000002,0.032098
0,200,3,0.000782,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.02,0,0,0,14,0.0009660000000000001,0.0,0.0,0.0,0.0,2.1,8,61,0,4,1,0,0.0,0.0,6,0.0,27,0.015449000000000001,0.0,0.018846,2.03,1.09,8,2.16,0,0,0,0,0.0,0.0,2.03,0.0,3.03,0,0.0017170000000000002,0.010398000000000001,0.001667,9,1,0.001738,3.34,0.0,0.000947
0,201,0,0.0,0.0,1,0.0,0.0,0.004654,0.0,0.0,0.0,1.0514700000000001,0.0,0.0,0.0,1,0,0,9,0.0,0.0,0.041671,0.0,0.0,0.0,0,33,2,6,2,4,0.0,0.0,15,0.0,10,0.0,0.0,0.0,0.0,0.0,4,0.0,2,0,1,0,0.0,0.0,0.0,0.008440999999999999,0.0,1,0.0,0.0,0.0,14,6,0.0,0.0,0.033412,0.0
0,202,0,0.0,0.0,1,0.0,0.0,0.049564,0.0,0.0,0.0,4.72472,0.0,0.0,0.0,0,0,0,4,0.0,0.0,0.232918,0.0,0.0,0.0,8,23,0,2,1,1,0.0,0.0,1,0.0,13,0.0,0.0,0.0,0.0,0.0,9,0.0,1,0,1,0,0.0,0.0,0.0,0.058312,3.03,1,0.0,0.010398000000000001,0.0,10,2,0.0,0.0,0.108958,0.0
0,203,0,0.0,0.001135,1,0.0,0.0,0.07170399999999999,0.0,1.01,0.0,7.5949100000000005,0.0,1.01,0.0,0,0,0,10,0.0009660000000000001,0.0,0.301601,0.0,0.0,1.01,9,56,0,3,1,2,0.0,0.0,3,0.0,25,0.0009710000000000001,0.0,0.001033,1.01,0.0,11,1.05,1,0,1,0,0.0,0.0,1.02,0.062713,3.03,1,0.0013130000000000001,0.010398000000000001,0.001035,10,2,0.00123,1.06,0.109454,0.0
0,204,0,0.0,0.0,1,0.0,0.0,0.000518,0.0,0.0,0.0,0.792859,0.0,0.0,0.0,3,1,0,0,0.0,0.0,0.042456,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,0,0,0.0,0.0,0.0,0.012267,0.0,1,0.0,0.0,0.0,9,0,0.0,0.0,0.045793,0.0
0,205,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.003039,0.0,2,9,1,2,2,1,0.0,0.0,1,1.01,4,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4.04,0,0.0,0.012963999999999998,0.0,19,0,0.0,0.0,0.0,0.0
1,206,3,0.029908999999999998,0.019324,9,3.03,3.04,0.532036,0.031760000000000004,4.04,0.027692,10.8724,0.023553,2.03,3.08,1,0,0,79,0.025024,1.03,3.6456800000000005,0.0,0.0,8.43,15,427,0,9,1,2,0.0,0.0,36,0.0,150,0.05820499999999999,0.032808,0.045955,4.08,3.36,17,7.5,4,0,3,0,2.05,0.0,7.12,0.149002,1.01,9,0.041272,0.005149,0.05519400000000001,9,6,0.062672,8.66,0.35254800000000003,0.036722000000000005
1,207,5,0.011708,0.0,2,0.0,1.01,0.022311,0.015802,0.0,0.013590999999999999,3.7132199999999997,0.0,0.0,1.02,0,0,0,50,0.0,1.01,0.152729,0.0,0.0,1.04,6,166,0,14,2,1,0.0,1.01,91,0.0,63,0.014478,0.012527,0.017307,3.03,1.25,6,1.12,12,0,12,0,1.02,0.006823,3.03,0.036056,4.05,2,0.025699,0.021972,0.019225,16,9,0.020103,1.18,0.10086,0.014294
0,208,0,0.0,0.0,4,0.0,0.0,0.059726,0.0,0.0,0.0,6.46103,0.0,0.0,0.0,0,0,0,5,0.0,0.0,0.346366,0.0,0.0,1.01,2,21,0,2,1,0,0.0,0.0,1,0.0,7,0.0031550000000000003,0.0,0.003064,4.04,0.0,2,1.03,0,0,0,0,0.0,0.0,4.04,0.094887,3.03,4,0.00692,0.010398000000000001,0.002921,9,2,0.007735,1.06,0.229954,0.0
0,209,3,0.0,0.0,0,0.0,0.0,0.018981,0.0,0.0,0.0,0.740259,0.0,0.0,0.0,0,0,0,18,0.0,0.0,0.016145,0.0,0.0,0.0,8,154,0,4,1,0,0.0,0.0,6,0.0,62,0.0,0.0,0.0,1.01,0.0,8,0.0,5,0,3,0,0.0,0.0,1.01,0.000755,3.03,0,0.0027300000000000002,0.010398000000000001,0.0,9,1,0.0021850000000000003,0.0,5e-06,0.0
0,210,0,0.0,0.024155000000000003,0,0.0,0.0,0.003912,0.0,8.15,0.0,1.6424299999999998,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.041874,0.0,0.0,0.0,1,6,1,2,4,18,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,19,0.0,0,0,0,0,0.0,0.0,8.15,0.003252,4.06,0,0.0,0.012366,0.0,21,1,0.026938,0.0,0.001163,0.0
0,211,0,0.026057,0.03915,0,1.01,1.01,0.0,0.029129000000000002,1.03,0.0,0.0,0.020901,0.0,1.06,5,0,0,7,0.0,0.0,0.0,0.0,0.0,1.06,0,29,0,7,1,4,0.0,0.0,21,0.0,7,0.030266,0.027312,0.030010000000000002,0.0,1.21,4,1.06,5,0,0,0,1.06,0.0,1.03,0.0,0.0,0,0.0,0.0,0.030608,9,6,0.037887,1.23,0.0,0.031012
0,212,0,0.001673,0.007014,0,1.01,1.01,0.003102,0.001929,5.12,0.0,1.45008,0.0011949999999999999,0.0,2.04,1,0,0,46,0.0,0.0,0.034425,0.0,0.0,3.24,10,214,0,10,1,12,0.0,0.0,45,0.0,105,0.003167,0.000655,0.003163,6.1,2.3,20,6.81,1,0,0,0,2.04,0.0,8.2,0.002148,3.03,0,0.016634,0.010398000000000001,0.013597999999999999,9,10,0.023147,4.23,0.000188,0.001924
0,213,0,0.0,0.0,2,1.01,1.01,0.012856,0.0,0.0,0.0,2.69351,0.00085,0.0,0.0,0,0,0,2,0.0,0.0,0.07423400000000001,0.0,0.0,0.0,2,5,0,2,1,0,0.0,0.0,1,0.0,5,0.0,0.000549,0.001336,1.02,0.0,2,1.02,0,0,0,0,0.0,0.0,1.02,0.007166,2.02,2,0.0008529999999999999,0.00831,0.001327,10,2,0.001168,1.03,0.007087,0.0
1,214,2,0.004190999999999999,0.003198,6,0.0,0.0,0.289126,0.003404,1.01,0.0,5.96254,0.0,1.01,2.04,0,1,0,75,0.0017850000000000001,0.0,0.31309000000000003,2.02,0.023724000000000002,4.26,12,300,5,30,3,2,0.016071000000000002,1.01,435,3.05,124,0.015929,0.0,0.042491,5.09,3.1,14,5.48,7,0,6,0,2.03,0.00165,5.1,0.081737,8.3,6,0.023065000000000002,0.052052,0.044400999999999996,78,16,0.029414999999999997,6.34,0.187653,0.005023
0,215,2,0.002291,0.005992,1,0.0,0.0,0.041688,0.002879,4.07,0.0032090000000000005,2.94062,0.0,0.0,1.01,0,15,0,25,0.0,1.01,0.08417100000000001,2.02,0.0,1.01,0,90,0,12,1,33,0.0037619999999999997,0.0,66,0.0,23,0.0028420000000000003,0.0,0.002857,0.0,1.11,33,1.01,3,0,2,0,1.01,0.0,4.07,0.009285999999999999,3.03,1,0.0,0.010398000000000001,0.002903,9,8,0.006072999999999999,1.08,0.017856999999999998,0.002744
0,216,0,0.0,0.0,0,0.0,0.0,0.008684,0.0,0.0,0.0,1.31187,0.0,0.0,0.0,3,0,0,24,0.0,0.0,0.028841000000000002,0.0,0.0,0.0,3,87,0,3,1,2,0.0,0.0,3,0.0,23,0.0,0.0,0.0,0.0,0.0,5,0.0,5,0,0,0,0.0,0.0,0.0,0.0013880000000000001,7.14,0,0.0,0.041644,0.0,27,2,0.0,0.0,1.1e-05,0.0
0,217,13,0.0,0.0,1,0.0,0.0,0.000833,0.0,0.0,0.0,1.35264,0.0,0.0,0.0,0,0,0,219,0.0,0.0,0.101164,0.0,0.0,0.0,1,1295,6,14,2,0,0.0,0.0,91,0.0,150,0.0,0.0,0.0,0.0,0.0,1,0.0,14,0,14,0,0.0,0.0,0.0,0.035057,0.0,1,0.0,0.0,0.0,35,1,0.0,0.0,0.099579,0.0
0,218,0,0.0,0.0,2,0.0,0.0,0.026902999999999996,0.0,0.0,0.0,2.35699,0.0,0.0,0.0,0,2,0,15,0.0,0.0,0.14091099999999998,0.0,0.0,1.01,3,63,0,9,2,2,0.0,0.0,36,0.0,24,0.014478,0.0,0.017307,0.0,0.0,5,1.03,4,0,4,0,0.0,0.0,0.0,0.04406,0.0,2,0.0,0.0,0.019225,13,9,0.0,1.04,0.148302,0.0
0,219,0,0.0,0.0,1,0.0,0.0,0.0016769999999999999,0.0,0.0,0.0,1.18716,0.0,0.0,0.0,0,0,0,61,0.0,0.0,0.048688,0.0,0.0,0.0,8,270,9,13,2,1,0.0,0.0,78,0.0,67,0.0,0.0,0.0,0.0,0.0,9,0.0,5,0,2,0,0.0,0.0,0.0,0.010376,0.0,1,0.0,0.0,0.0,54,8,0.0,0.0,0.041747,0.0
