class,id,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
0,234,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,1,3,0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,14,0,0.0,0.0,0.0,0.0
0,235,0,0.0,0.0,1,0.0,0.0,0.000949,0.0,0.0,0.0,1.84703,0.0,0.0,0.0,0,1,0,2,0.0,0.0,9.09329,0.0,0.0,0.0,0,4,0,2,1,0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,0.0,0.0,0.0,0.13692100000000001,0.0,2,0.0,0.0,0.0,0,1,0.0,0.0,0.175609,0.0
0,236,1,0.034508,0.032117,5,0.0,3.08,0.012933000000000002,0.030681,2.02,0.025774000000000002,2.38141,0.0,1.01,4.16,0,0,0,20,0.019847999999999998,3.08,9.07779,0.0,0.018086,4.14,27,96,6,8,3,3,0.0,1.01,28,2.06,58,0.024096,0.027156,0.04419,5.25,5.52,30,4.55,3,2,3,0,3.05,0.009752,6.25,0.132656,3.3,7,0.045724,0.03839,0.041500999999999996,57,3,0.061110000000000005,6.09,0.205382,0.035867
1,237,1,0.0,0.0,0,0.0,0.0,0.0013859999999999999,0.0,0.0,0.0,4.17741,0.0,0.0,0.0,0,1,0,16,0.0,0.0,9.19476,0.0,0.0,0.0,5,144,0,15,1,3,0.0,0.0,105,0.0,41,0.0,0.0,0.0,0.0,0.0,8,1.01,7,2,6,0,0.0,0.0,0.0,0.160399,0.0,6,0.0,0.0,0.004933,0,5,0.0,0.0,0.270741,0.0
1,238,3,0.0,0.0,3,0.0,0.0,0.009788,0.0,0.0,0.0,5.39677,0.0,0.0,0.0,0,3,0,83,0.0,0.0,9.26485,0.0,0.0,4.07,23,238,0,9,1,16,0.0,0.0,36,0.0,106,0.019301,0.0,0.023981,2.02,0.0,39,5.09,4,5,4,0,0.0,0.0,2.02,0.181826,0.0,12,0.009082999999999999,0.0,0.022835,0,6,0.009864,5.19,0.350936,0.0
0,239,0,0.0,0.0,1,0.0,0.0,0.00027,0.0,0.0,0.0,1.5309700000000002,0.0,0.0,0.0,0,0,1,4,0.0,0.0,0.07156,0.0,0.0,0.0,1,11,0,2,1,0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,1,1,0.0,0.0,0.0,0.018047,1.02,2,0.0,0.0059240000000000004,0.0,18,2,0.0,0.0,0.072315,0.0
0,240,0,0.0,0.0,0,0.0,0.0,0.001328,0.0,0.0,0.0,1.84703,0.0,0.0,0.0,0,0,0,4,0.0,0.0,9.09329,0.0,0.0,0.0,2,13,1,3,2,0,0.0,0.0,3,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,2,1,2,0,0.0,0.0,0.0,0.13692100000000001,0.0,2,0.0,0.0,0.0,15,1,0.0,0.0,0.175609,0.0
0,241,2,0.018345,0.00987,24,0.0,8.15,0.29990100000000003,0.02053,4.09,0.025005,32.6127,0.0,3.11,4.2,0,0,3,25,0.015987,7.13,10.1712,0.0,0.0,5.87,19,170,0,17,1,2,0.0,0.0,136,0.0,94,0.026010000000000002,0.029304000000000004,0.050886,11.15,8.49,20,13.93,7,28,7,3,4.11,0.0,13.2,0.32868400000000003,0.0,59,0.05343099999999999,0.0,0.048199,0,15,0.061347000000000006,17.27,0.718129,0.020554
0,242,0,0.0,0.056662,3,0.0,0.0,0.010797,0.0,1.01,0.0,7.42519,0.0,0.0,0.0,0,0,0,3,0.0,0.0,9.25225,0.0,0.0,0.0,3,10,0,2,2,2,0.0,0.0,1,0.0,7,0.0,0.0,0.000984,3.03,0.0,5,1.01,1,2,1,0,0.0,0.0,4.04,0.15373699999999998,2.02,6,0.017949,0.003725,0.001084,7,1,0.080028,1.01,0.199544,0.0
0,243,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,4,2,1,0.0,0.0,6,0.0,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,22,1,0.0,0.0,0.0,0.0
0,244,0,0.0,0.019911,5,0.0,0.0,0.027888,0.0,2.08,0.0,13.6291,0.0,0.0,0.0,0,11,0,25,0.0,0.0,9.47343,1.01,0.0,1.04,7,78,0,8,1,18,0.013005000000000001,0.0,28,0.0,52,0.001231,0.0,0.005354,3.03,0.0,25,4.12,1,9,0,0,0.0,0.0,3.09,0.192129,2.02,18,0.008790000000000001,0.009791,0.020213,9,4,0.022054,3.11,0.334491,0.0
0,245,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,24,0.0,0.0,0.0,0.0,0.0,0.0,3,78,0,10,2,1,0.0,0.0,45,0.0,28,0.0,0.0,0.003043,3.03,0.0,4,0.0,8,1,6,0,0.0,0.0,3.03,0.0,2.06,2,0.035033999999999996,0.009791,0.0,35,4,0.039118,1.02,0.0,0.0
0,246,0,0.0,0.0,1,0.0,0.0,0.002373,0.0,0.0,0.0,3.4091,0.0,0.0,0.0,0,0,0,8,0.0,0.0,9.16273,0.0,0.0036090000000000002,0.0,2,64,0,3,2,0,0.0,0.0,3,1.03,12,0.0,0.0,0.0,1.01,0.0,2,0.0,1,3,1,0,0.0,0.0,1.01,0.15341400000000002,2.02,3,0.008081,0.031562,0.0,32,2,0.008214,0.0,0.24247600000000002,0.0
0,247,0,0.008537999999999999,0.059302,7,0.0,1.01,0.021409,0.009533,11.33,0.002734,7.39043,0.0,0.0,3.03,0,5,0,48,0.0,1.01,9.357389999999999,5.05,0.0,3.03,16,194,0,32,1,57,0.016904,0.0,496,0.0,129,0.009182,0.0026219999999999998,0.0155,3.04,3.95,69,4.3,1,7,1,0,3.03,0.0,12.35,0.20501799999999998,1.01,11,0.019565,0.0059240000000000004,0.01261,9,32,0.07309700000000001,5.25,0.43733299999999997,0.009653
0,248,0,0.0,0.0,4,0.0,0.0,0.007559000000000001,0.0,0.0,0.0,7.52371,0.0,0.0,0.0,0,0,0,2,0.0,0.0,9.27294,0.0,0.0,0.0,1,21,0,3,1,1,0.0,0.0,3,0.0,9,0.0,0.0,0.0,1.01,0.0,2,0.0,0,7,0,0,0.0,0.0,1.01,0.162685,0.0,8,0.005988,0.0,0.0,0,3,0.006488,0.0,0.246515,0.0
0,249,0,0.0,0.0,2,0.0,1.01,0.0036439999999999997,0.0,0.0,0.010189,9.63232,0.0,0.0,0.0,0,0,0,3,0.0,1.01,9.33773,0.0,0.0,0.0,1,12,0,2,1,1,0.0,0.0,1,0.0,6,0.0,0.010354,0.010642,0.0,0.0,1,1.01,2,6,1,0,0.0,0.0,0.0,0.17102699999999998,0.0,9,0.0,0.0,0.000884,0,2,0.0,2.02,0.269929,0.0
0,250,1,0.0,0.0,3,0.0,1.01,0.036347000000000004,0.0,0.0,0.010189,8.95846,0.0,0.0,0.0,0,0,0,15,0.0,1.01,9.33124,0.0,0.0,0.0,5,55,0,4,1,1,0.0,0.0,6,0.0,27,0.0,0.010354,0.002506,2.02,0.0,6,2.02,1,6,1,0,0.0,0.0,2.02,0.17466099999999998,0.0,10,0.006183,0.0,0.003942,0,3,0.00556,1.01,0.29343400000000003,0.0
0,251,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,1,1,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,26,1,0.0,0.0,0.0,0.0
0,252,0,0.0,0.0,3,0.0,0.0,0.002106,0.0,0.0,0.0,6.738230000000001,0.0,0.0,0.0,0,0,0,4,0.0,0.0,9.26259,0.0,0.0,0.0,1,23,0,1,1,0,0.0,0.0,0,0.0,4,0.0,0.0,0.003043,0.0,0.0,1,0.0,2,5,2,0,0.0,0.0,0.0,0.165152,0.0,8,0.0,0.0,0.0,0,1,0.0,1.02,0.268922,0.0
0,253,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,1,0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,43,0,1,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
0,254,0,0.00041600000000000003,0.025852999999999998,7,0.0,0.0,0.056074,0.000375,2.02,0.0,16.2476,0.0,0.0,1.01,0,0,1,10,0.0,0.0,9.53611,0.0,0.0,1.04,12,78,0,4,1,2,0.0,0.0,6,0.0,45,0.0008439999999999999,0.0,0.003863,3.03,1.03,14,2.1,4,12,1,1,1.01,0.0,4.05,0.195936,2.02,17,0.008025,0.009791,0.003387,9,4,0.030979000000000003,2.21,0.331866,0.000535
0,255,0,0.0,0.0,4,0.0,0.0,0.007706,0.0,0.0,0.0,5.94514,0.0,0.0,0.0,0,0,1,11,0.0,0.0,9.221219999999999,0.0,0.0,0.0,1,38,0,6,3,0,0.0,0.0,15,0.0,10,0.0,0.0,0.01023,1.02,0.0,1,0.0,3,5,3,1,0.0,0.0,1.02,0.15398199999999998,2.08,7,0.002623,0.009791,0.0,52,6,0.0026920000000000004,3.09,0.218565,0.0
0,256,0,0.0,0.011227,5,0.0,0.0,0.008403,0.0,3.04,0.0,14.1427,0.0,0.0,0.0,0,0,1,4,0.0,0.0,9.51268,0.0,0.0,1.01,1,20,0,2,1,2,0.0,0.0,1,0.0,8,0.001231,0.0,0.0022600000000000003,0.0,0.0,3,1.02,1,8,1,1,0.0,0.0,3.04,0.20627600000000001,0.0,13,0.0,0.0,0.001084,0,1,0.01132,2.05,0.394154,0.0
0,257,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,3,40,0,1,1,0,0.0,0.0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,3,0.0,4,0,4,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
0,258,0,0.0,0.013581999999999999,2,0.0,0.0,0.0036130000000000003,0.0,3.08,0.0,4.81344,0.0,0.0,0.0,0,2,0,21,0.0,0.0,9.229569999999999,0.0,0.0,0.0,6,64,2,7,2,1,0.0,0.0,21,0.0,22,0.0,0.0,0.0,1.01,0.0,7,1.01,3,4,0,0,0.0,0.0,3.09,0.170646,1.01,4,0.005988,0.0059240000000000004,0.005195,25,7,0.014236000000000002,0.0,0.30956500000000003,0.0
0,259,1,0.002793,0.0,9,0.0,0.0,0.019177,0.002991,0.0,0.0,16.6286,0.0,0.0,1.02,0,0,0,22,0.0,0.0,9.574119999999999,0.0,0.0,1.02,11,110,6,17,3,0,0.0,1.01,136,0.0,45,0.0029219999999999997,0.0,0.005979,2.02,1.31,11,2.06,4,12,1,0,1.02,0.002921,2.02,0.210941,4.09,19,0.008353,0.014863,0.007976,38,11,0.008853,2.09,0.401488,0.003052
0,260,0,0.0,0.0,1,0.0,0.0,0.000949,0.0,0.0,0.0,1.84703,0.0,0.0,0.0,0,0,0,20,0.0,0.0,9.09329,0.0,0.0,0.0,3,64,0,14,1,5,0.0,0.0,91,0.0,22,0.0,0.0,0.0,0.0,0.0,8,0.0,4,1,4,0,0.0,0.0,0.0,0.13692100000000001,2.02,2,0.0,0.009791,0.0,9,14,0.0,0.0,0.175609,0.0
0,261,3,0.000908,0.0,13,0.0,0.0,0.091709,0.0,0.0,0.0,22.151,0.0,1.03,1.03,0,0,1,18,0.0009,0.0,9.73828,0.0,0.0,1.11,12,226,0,11,1,5,0.0,0.0,55,0.0,58,0.001189,0.0,0.024516999999999997,4.1,1.36,17,4.33,10,21,10,2,0.0,0.0,4.1,0.228937,0.0,34,0.022251,0.0,0.020709,0,6,0.024624,4.58,0.43300900000000003,0.001047
0,262,0,0.0,0.001164,1,0.0,0.0,0.000266,0.0,1.01,0.0,2.11271,0.0,0.0,0.0,0,0,0,8,0.0,0.0,0.059885,0.0,0.0,0.0,4,43,0,4,1,0,0.0,0.0,6,0.0,17,0.0,0.0,0.0,3.08,0.0,4,4.07,3,4,3,0,0.0,0.0,4.09,0.006207,0.0,4,0.009592,0.0,0.0092,0,4,0.010091,0.0,0.007773,0.0
1,263,0,0.0,0.0,1,2.03,2.03,0.0,0.0,0.0,0.0,0.0,0.025522,0.0,0.0,61,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,1,0,0.0,0.0,0,0.0,2,0.0,0.038394,0.0,0.0,0.0,0,0.0,62,1,1,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
0,264,1,0.009807999999999999,0.057603999999999995,9,0.0,5.13,0.095462,0.009875,7.15,0.011279,8.095139999999999,0.0,1.01,4.2,0,0,0,62,0.002667,5.12,9.44305,0.0,0.0,6.46,19,233,0,32,1,20,0.0,0.0,496,0.0,160,0.018446,0.011412,0.07338,4.1,8.3,39,7.18,18,6,17,1,4.19,0.0,7.23,0.23981,1.01,16,0.013456000000000001,0.0059240000000000004,0.0707,9,31,0.057313,8.67,0.5182899999999999,0.010947
0,265,0,0.0,0.0,4,0.0,0.0,0.022246000000000002,0.0,0.0,0.0,8.13229,0.0,0.0,0.0,0,0,0,8,0.0,0.0,9.272680000000001,0.0,0.0,0.0,0,30,0,4,1,0,0.0,0.0,6,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0.0,1,6,1,0,0.0,0.0,0.0,0.156862,0.0,8,0.0,0.0,0.0,0,4,0.0,0.0,0.215344,0.0
0,266,0,0.0,0.0,3,0.0,0.0,0.17594,0.0,0.0,0.0,6.597239999999999,0.0,0.0,0.0,0,0,0,29,0.0,0.0,0.163019,0.0,0.0,0.0,1,105,0,11,1,0,0.0,0.0,55,0.0,29,0.0,0.0,0.0,2.03,0.0,1,1.02,0,6,0,0,0.0,0.0,2.03,0.011565,2.02,8,0.004661,0.009791,0.002799,9,11,0.0042710000000000005,0.0,0.002751,0.0
0,267,0,0.0,0.0,1,0.0,0.0,0.001508,0.0,0.0,0.0,3.3780099999999997,0.0,0.0,0.0,0,0,0,2,0.0,0.0,9.16485,0.0,0.0,0.0,5,21,0,3,2,1,0.0,0.0,3,0.0,14,0.0,0.0,0.0,0.0,0.0,6,0.0,0,2,0,0,0.0,0.0,0.0,0.154967,1.01,3,0.0,0.0059240000000000004,0.0,11,3,0.0,0.0,0.24792399999999998,0.0
0,268,8,0.0,0.0,3,0.0,0.0,0.010809000000000001,0.0,0.0,0.0,5.87331,0.0,0.0,0.0,0,0,0,42,0.0,0.0,9.21823,0.0,0.0,0.0,6,419,0,17,1,9,0.0,0.0,136,0.0,75,0.0,0.0,0.005482,0.0,0.0,15,0.0,19,4,19,0,0.0,0.0,0.0,0.15340399999999998,0.0,5,0.0,0.0,0.0,0,9,0.0,3.42,0.21646999999999997,0.0
0,269,0,0.0,0.0,3,0.0,0.0,0.004944,0.0,0.0,0.0,1.49003,0.0,0.0,0.0,0,3,0,15,0.0,0.0,0.121386,0.0,0.0,0.0,6,60,4,8,4,2,0.0,0.0,28,0.0,31,0.0,0.0,0.0,0.0,0.0,8,0.0,4,0,3,0,0.0,0.0,0.0,0.043518,1.1,3,0.0,0.027723,0.0,45,4,0.0,0.0,0.116244,0.0
0,270,0,0.0,0.0,1,0.0,0.0,0.001518,0.0,0.0,0.0,1.84703,0.0,0.0,0.0,1,0,0,4,0.0,0.0,9.09329,0.0,0.0,0.0,0,12,0,5,2,1,0.0,0.0,10,0.0,9,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,0,0.0,0.0,0.0,0.13692100000000001,1.01,2,0.0,0.0059240000000000004,0.0,54,5,0.0,0.0,0.175609,0.0
0,271,0,0.0,0.0,1,0.0,0.0,0.001279,0.0,0.0,0.0,3.39209,0.0,0.0,0.0,0,0,0,7,0.0,0.0,9.15904,0.0,0.0,0.0,1,18,0,6,1,0,0.0,0.0,15,0.0,10,0.0,0.0,0.0,2.02,0.0,1,0.0,1,2,1,0,0.0,0.0,2.02,0.151673,1.01,3,0.016472999999999998,0.0059240000000000004,0.0,9,6,0.016135,0.0,0.235454,0.0
0,272,0,0.003085,0.044833,4,0.0,0.0,0.00733,0.0,3.03,0.0,1.49003,0.0,0.0,1.01,0,1,0,14,0.0,0.0,0.121386,1.01,0.0,1.01,5,50,0,4,1,2,0.0262,0.0,6,0.0,25,0.003956,0.0,0.004384000000000001,1.01,1.03,7,1.02,0,0,0,0,0.0,0.0,3.04,0.043518,0.0,4,0.012361,0.0,0.004019,9,2,0.047388,1.02,0.116244,0.0035740000000000004
0,273,0,0.0,0.004751,1,0.0,0.0,0.000949,0.0,1.01,0.0,1.84703,0.0,0.0,0.0,0,0,0,2,0.0,0.0,9.09329,0.0,0.0,0.0,6,27,0,2,1,1,0.0,0.0,1,0.0,12,0.0,0.0,0.007599,0.0,0.0,7,0.0,2,2,2,0,0.0,0.0,1.01,0.13692100000000001,0.0,3,0.0,0.0,0.0,0,1,0.004677000000000001,1.01,0.175609,0.0
1,274,12,0.06551900000000001,0.016747,15,0.0,3.13,0.02373,0.052858,4.07,0.009795,9.16586,0.0,5.13,7.26,0,0,0,61,0.014421999999999999,3.13,9.454180000000001,1.01,0.0053560000000000005,10.56,12,347,0,32,2,7,0.004825,0.0,496,2.05,155,0.091264,0.01004,0.103702,5.11,11.84,19,11.25,16,17,16,1,3.13,0.0,7.18,0.23191199999999998,6.09,27,0.027229000000000003,0.041678,0.095746,32,20,0.035093,15.66,0.49313599999999996,0.06916699999999999
0,275,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,3,6,0.0,0.0,105,0.0,15,0.0,0.0,0.0,0.0,0.0,6,0.0,6,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,58,15,0.0,0.0,0.0,0.0
1,276,7,0.071977,0.05293200000000001,39,1.01,8.1,0.30528,0.060424,11.17,0.017963999999999997,28.8338,0.001064,8.11,12.18,0,0,3,89,0.020419,8.1,10.0819,0.0,0.0,20.15,23,464,0,38,1,13,0.0,0.0,703,0.0,206,0.09902899999999999,0.018713999999999998,0.120804,15.31,18.16,34,22.89,10,42,9,5,7.14,0.0,17.34,0.323945,1.02,92,0.12146099999999999,0.003867,0.138452,0,23,0.148275,27.67,0.727558,0.076361
0,277,0,0.0,0.0,1,0.0,0.0,0.002868,0.0,0.0,0.0,3.4091,0.0,0.0,0.0,0,0,0,6,0.0,0.0,9.16273,0.0,0.0,0.0,1,19,0,6,1,2,0.0,0.0,15,0.0,8,0.0,0.0,0.0,1.01,0.0,3,1.01,2,1,2,0,0.0,0.0,1.01,0.15341400000000002,1.01,5,0.012361,0.0059240000000000004,0.006229,9,6,0.011992000000000001,0.0,0.24247600000000002,0.0
0,278,2,0.002967,0.03232,16,0.0,1.01,0.029559,0.0067989999999999995,7.43,0.006142,6.92707,0.0,1.02,1.05,0,4,2,92,0.00318,2.02,9.38388,2.04,0.0036090000000000002,3.19,10,294,0,71,3,110,0.007273000000000001,0.0,2485,1.01,124,0.011077,0.0034200000000000003,0.012738,2.02,4.4,120,4.37,28,17,26,3,2.05,0.0,8.43,0.223516,3.19,24,0.006651000000000001,0.011322,0.015274000000000001,101,67,0.041658999999999995,3.7,0.45846499999999996,0.0033799999999999998
0,279,2,0.0,0.0,3,0.0,0.0,0.052989999999999995,0.0,0.0,0.0,5.24564,0.0,0.0,0.0,0,0,0,8,0.0,0.0,0.132501,0.0,0.0,0.0,4,122,0,4,1,0,0.0,0.0,6,0.0,31,0.0,0.0,0.0,3.07,0.0,4,2.26,2,7,2,0,0.0,0.0,3.07,0.010017,2.02,12,0.007619,0.009791,0.005842,9,2,0.007055,0.0,0.003136,0.0
0,280,3,0.050905,0.004052,7,2.02,4.05,0.09700399999999999,0.0027010000000000003,2.03,0.047915,13.7319,0.0011300000000000001,2.03,3.05,0,0,1,16,0.032263,2.03,9.52571,0.0,0.0,7.19,13,117,0,9,1,11,0.0,3.04,36,0.0,49,0.06679600000000001,0.058122,0.072747,11.17,3.51,23,7.31,11,18,9,3,1.02,0.004202,12.17,0.21529,3.48,24,0.089289,0.007548999999999999,0.069051,0,6,0.10158500000000001,10.0,0.449112,0.052592999999999994
0,281,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,38,0,6,1,0,0.0,0.0,15,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,3,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0
0,282,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,7,64,0,7,1,2,0.0,0.0,21,0.0,33,0.0,0.0,0.0,0.0,0.0,9,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0
0,283,1,0.0,0.0,3,0.0,0.0,0.020040000000000002,0.0,0.0,0.0,5.9638800000000005,0.0,0.0,0.0,0,3,0,51,0.0,0.0,0.166755,0.0,0.0,1.02,6,219,0,24,1,3,0.0,0.0,276,0.0,112,0.001327,0.0,0.0011710000000000002,0.0,0.0,9,2.04,4,0,4,0,0.0,0.0,0.0,0.016738,2.02,3,0.0,0.009791,0.0022440000000000003,22,17,0.0,1.04,0.019368,0.0
0,284,1,0.0,0.0,5,0.0,1.01,0.399081,0.0,0.0,0.001076,13.8712,0.0,0.0,0.0,0,0,0,10,0.0,1.01,9.49066,0.0,0.0,0.0,2,111,0,9,1,0,0.0,0.0,36,0.0,24,0.0,0.001123,0.011965,2.02,0.0,2,2.04,5,7,5,0,0.0,0.0,2.02,0.198917,0.0,17,0.027506,0.0,0.029672000000000004,0,7,0.034412,5.36,0.367883,0.0
1,285,1,0.0,0.0,5,0.0,0.0,0.006455,0.0,0.0,0.0,2.38141,0.0,0.0,0.0,0,0,0,10,0.0,0.0,9.07779,0.0,0.0,0.0,11,51,0,2,1,0,0.0,0.0,1,0.0,29,0.0,0.0,0.004384000000000001,1.01,0.0,11,1.01,0,0,0,1,0.0,0.0,1.01,0.132656,0.0,5,0.006770999999999999,0.0,0.013722999999999999,0,1,0.0072629999999999995,1.03,0.205382,0.0
0,286,0,0.002793,0.058202,4,0.0,1.02,0.005715,0.002991,7.07,0.002734,6.12798,0.0,0.0,1.05,0,0,0,49,0.0,1.02,9.2369,0.0,0.0,1.05,12,191,0,34,1,10,0.0,0.0,561,0.0,51,0.0029219999999999997,0.0026219999999999998,0.015483000000000002,1.01,2.8,22,2.06,17,4,17,0,1.05,0.0,6.06,0.159827,2.04,6,0.014181000000000001,0.009791,0.016766,18,34,0.040061,2.2,0.246034,0.003052
1,287,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,16,101,0,11,2,0,0.0,0.0,55,0.0,44,0.0,0.0,0.0,0.0,0.0,16,0.0,3,1,3,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,31,10,0.0,0.0,0.0,0.0
0,288,0,0.0,0.0,1,1.01,1.01,0.007869,0.0,0.0,0.0,3.22269,0.005528,0.0,0.0,6,0,0,2,0.0,0.0,9.138810000000001,0.0,0.0,0.0,1,14,0,2,1,1,0.0,0.0,1,0.0,8,0.0,0.010354,0.007599,0.0,0.0,2,0.0,6,1,0,0,0.0,0.0,0.0,0.143624,2.02,4,0.0,0.009791,0.0,9,2,0.0,1.01,0.19513599999999998,0.0
0,289,9,0.0,0.0,2,0.0,0.0,0.110154,0.0,0.0,0.0,3.10205,0.0,0.0,0.0,0,0,0,25,0.0,0.0,0.073931,0.0,0.0,0.0,4,246,0,20,1,5,0.0,0.0,190,0.0,59,0.0,0.0,0.0,1.01,0.0,9,0.0,10,3,10,0,0.0,0.0,1.01,0.004673,0.0,3,0.004111,0.0,0.0,0,11,0.004143,0.0,0.00045700000000000005,0.0
1,290,0,0.0,0.0,3,0.0,0.0,0.016366,0.0,0.0,0.0,1.49003,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.121386,0.0,0.0,0.0,1,75,0,1,1,1,0.0,0.0,0,0.0,8,0.0,0.0,0.004384000000000001,0.0,0.0,2,0.0,2,0,2,0,0.0,0.0,0.0,0.043518,0.0,4,0.0,0.0,0.0,9,1,0.0,1.16,0.116244,0.0
0,291,0,0.0,0.0,5,0.0,0.0,0.009762999999999999,0.0,0.0,0.0,11.1611,0.0,0.0,0.0,0,0,1,6,0.0,0.0,9.39617,0.0,0.0,0.0,2,18,0,4,2,0,0.0,0.0,6,0.0,8,0.0,0.0,0.0,1.01,0.0,2,1.01,0,7,0,1,0.0,0.0,1.01,0.183027,2.02,11,0.0035189999999999996,0.009791,0.002799,17,0,0.002966,0.0,0.319429,0.0
0,292,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,3,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0
